iter	MultiClass
4339	0.3262416848
4340	0.326187678
4341	0.3261520092
4342	0.3260932098
4343	0.3260633839
4344	0.3260111042
4345	0.325957742
4346	0.3258994715
4347	0.3258659333
4348	0.3257947365
4349	0.3257247055
4350	0.3256638966
4351	0.325590966
4352	0.3255348767
4353	0.3254858001
4354	0.3253983755
4355	0.3253759263
4356	0.325326598
4357	0.3252795198
4358	0.3252047066
4359	0.3251687647
4360	0.3251035796
4361	0.325052657
4362	0.3250268727
4363	0.3249948291
4364	0.3249644759
4365	0.3249186912
4366	0.3248522403
4367	0.324749443
4368	0.3246887482
4369	0.324652184
4370	0.3246022181
4371	0.3245579169
4372	0.3245238453
4373	0.3244833274
4374	0.3244219007
4375	0.3243892003
4376	0.3243278303
4377	0.3242909371
4378	0.3242283663
4379	0.324199748
4380	0.3241598122
4381	0.3240887621
4382	0.324045336
4383	0.3240241166
4384	0.3239947752
4385	0.3239769335
4386	0.3239270126
4387	0.3238823085
4388	0.3238434799
4389	0.3237883394
4390	0.3237321437
4391	0.3236865998
4392	0.3235839065
4393	0.3235391503
4394	0.3234942804
4395	0.3234606557
4396	0.3233926588
4397	0.3233651021
4398	0.3233243263
4399	0.3232689666
4400	0.3232442734
4401	0.3231799571
4402	0.3231371306
4403	0.3230976248
4404	0.3230618922
4405	0.3230203565
4406	0.3229557479
4407	0.3229024258
4408	0.3228837236
4409	0.3228706116
4410	0.3228096192
4411	0.3227782993
4412	0.3227284324
4413	0.3226955304
4414	0.3226272982
4415	0.322564047
4416	0.3225140654
4417	0.3224738246
4418	0.322410249
4419	0.3223505695
4420	0.3222993157
4421	0.3222139652
4422	0.3221854465
4423	0.3221228497
4424	0.3220867101
4425	0.3220325179
4426	0.3219877003
4427	0.3219517701
4428	0.3218866787
4429	0.3218622482
4430	0.3217965465
4431	0.3217582077
4432	0.3216998422
4433	0.3216504319
4434	0.321622486
4435	0.3215634016
4436	0.3215243708
4437	0.3214468855
4438	0.3214025122
4439	0.3213552137
4440	0.3213189906
4441	0.321254438
4442	0.3212210263
4443	0.3211718583
4444	0.3210943827
4445	0.3210312671
4446	0.3209782107
4447	0.3209266144
4448	0.3208908038
4449	0.3208265144
4450	0.320764843
4451	0.3207269216
4452	0.3206677075
4453	0.3205862029
4454	0.3205343914
4455	0.3204997771
4456	0.3204424161
4457	0.320409655
4458	0.3203606415
4459	0.3203115914
4460	0.3202805324
4461	0.3202613319
4462	0.3201909308
4463	0.3201129049
4464	0.3200500384
4465	0.3200109523
4466	0.3199729165
4467	0.3199438793
4468	0.3199068522
4469	0.3198667282
4470	0.3197878997
4471	0.3197152599
4472	0.3196940467
4473	0.3196414124
4474	0.3196158885
4475	0.3195664088
4476	0.3195289191
4477	0.3194676752
4478	0.3194271686
4479	0.3193863127
4480	0.319323754
4481	0.3192645575
4482	0.3192101757
4483	0.3191593885
4484	0.3191244818
4485	0.3190738716
4486	0.3190062465
4487	0.3189655796
4488	0.3189064478
4489	0.3188448769
4490	0.3188063913
4491	0.3187458356
4492	0.3186561041
4493	0.3185834912
4494	0.3185357308
4495	0.3185048491
4496	0.318457781
4497	0.3184063021
4498	0.3183536943
4499	0.3182955313
4500	0.3182633387
4501	0.3182266114
4502	0.3181584014
4503	0.3181228666
4504	0.3180882668
4505	0.3180493822
4506	0.3180174247
4507	0.3179864259
4508	0.3179385619
4509	0.3178694421
4510	0.3178264002
4511	0.317772776
4512	0.3177355513
4513	0.3176797507
4514	0.3176301129
4515	0.3175950157
4516	0.3175587353
4517	0.3175031176
4518	0.3174672872
4519	0.317403071
4520	0.3173435134
4521	0.3173038225
4522	0.3172781645
4523	0.3172354639
4524	0.3172102615
4525	0.3171564276
4526	0.3171175076
4527	0.3170726039
4528	0.3170162479
4529	0.3169752299
4530	0.3169483023
4531	0.316916138
4532	0.3168636981
4533	0.3168095011
4534	0.3167624264
4535	0.3167209521
4536	0.3166457956
4537	0.3165792714
4538	0.3165494552
4539	0.3164998308
4540	0.3164349404
4541	0.3163581402
4542	0.3163184994
4543	0.3162864465
4544	0.3162576212
4545	0.316220942
4546	0.3161625278
4547	0.3161281005
4548	0.3160495965
4549	0.3160076826
4550	0.3159494536
4551	0.3159241068
4552	0.3158816344
4553	0.3158437699
4554	0.3157948025
4555	0.3157473716
4556	0.3157202051
4557	0.3156906274
4558	0.3156432485
4559	0.315607109
4560	0.3155346325
4561	0.3155015087
4562	0.315474122
4563	0.3154181464
4564	0.315372348
4565	0.3153005397
4566	0.3152453629
4567	0.3151897058
4568	0.315129438
4569	0.3150987505
4570	0.3150401335
4571	0.3150004684
4572	0.3149517959
4573	0.3149090704
4574	0.3148685847
4575	0.3148202812
4576	0.3147788725
4577	0.3147514329
4578	0.3146853055
4579	0.3146315928
4580	0.314589932
4581	0.3145475503
4582	0.3145274118
4583	0.3144668123
4584	0.314399403
4585	0.3143572118
4586	0.3143256266
4587	0.3142987296
4588	0.3142496509
4589	0.3142275267
4590	0.3141725274
4591	0.3141308218
4592	0.3140968077
4593	0.3140522831
4594	0.314010632
4595	0.3139453192
4596	0.3139091737
4597	0.3138550887
4598	0.3138079068
4599	0.3137528325
4600	0.3136944442
4601	0.3136561935
4602	0.3136090707
4603	0.3135487384
4604	0.3134863552
4605	0.3134599537
4606	0.3134245137
4607	0.3133829641
4608	0.3133328054
4609	0.3132810734
4610	0.3132240583
4611	0.3131781103
4612	0.3131248506
4613	0.3130826218
4614	0.3130430277
4615	0.3130009206
4616	0.3129519059
4617	0.3128963474
4618	0.3128558373
4619	0.3127829987
4620	0.3127291974
4621	0.3126986788
4622	0.3126556332
4623	0.3126075651
4624	0.3125665092
4625	0.3125242425
4626	0.3124534165
4627	0.3123976131
4628	0.3123848307
4629	0.3123572328
4630	0.3122971573
4631	0.3122664427
4632	0.3121925483
4633	0.3121439176
4634	0.3120909326
4635	0.3120400277
4636	0.3119980573
4637	0.3119599901
4638	0.3119122333
4639	0.3118744867
4640	0.311832128
4641	0.3117545986
4642	0.311709621
4643	0.3116481867
4644	0.3115823904
4645	0.3115227182
4646	0.3114935177
4647	0.3114408297
4648	0.3114220198
4649	0.31138272
4650	0.3113122914
4651	0.3112578241
4652	0.3112108063
4653	0.3111544335
4654	0.311111864
4655	0.3110714932
4656	0.3110541276
4657	0.311002242
4658	0.3109357716
4659	0.3108751552
4660	0.3108470197
4661	0.3108107064
4662	0.3107832725
4663	0.3107493381
4664	0.3107040621
4665	0.3106497418
4666	0.3106077611
4667	0.3105765867
4668	0.3105421204
4669	0.3104780347
4670	0.3104281974
4671	0.3103671497
4672	0.3103463127
4673	0.3102967713
4674	0.3102575096
4675	0.3102225256
4676	0.3102001616
4677	0.310120312
4678	0.3100844592
4679	0.3100247366
4680	0.3099692437
4681	0.3099050119
4682	0.3098576652
4683	0.3098099484
4684	0.3097768786
4685	0.3097295709
4686	0.3096709084
4687	0.3096284945
4688	0.3095864577
4689	0.3095619268
4690	0.3094833961
4691	0.3094387957
4692	0.3093989311
4693	0.3093580436
4694	0.309330598
4695	0.3092649136
4696	0.3091924848
4697	0.3091511073
4698	0.3091256699
4699	0.3090747362
4700	0.3090482713
4701	0.3090123414
4702	0.3089697474
4703	0.3089184428
4704	0.3088611632
4705	0.3088092913
4706	0.3087756901
4707	0.3087219587
4708	0.3086952001
4709	0.3086474765
4710	0.3086043209
4711	0.3085535144
4712	0.3085234872
4713	0.3084683419
4714	0.3084274143
4715	0.3083737865
4716	0.308333266
4717	0.3082720788
4718	0.3082162206
4719	0.3081762491
4720	0.308148106
4721	0.3081168639
4722	0.3080729336
4723	0.3080178519
4724	0.3079662205
4725	0.3079081045
4726	0.3078627401
4727	0.3078040079
4728	0.3077500897
4729	0.3077127256
4730	0.307662327
4731	0.3076180977
4732	0.3075772603
4733	0.3075341589
4734	0.3074945877
4735	0.3074683678
4736	0.3074242869
4737	0.3073714679
4738	0.3073311277
4739	0.3072588204
4740	0.3072148861
4741	0.30715621
4742	0.3071191821
4743	0.307059758
4744	0.3070279192
4745	0.3070079639
4746	0.3069476213
4747	0.3069052115
4748	0.3068592827
4749	0.3068241658
4750	0.306790029
4751	0.3067531745
4752	0.3066841941
4753	0.306646103
4754	0.3066192846
4755	0.3065931932
4756	0.3065455019
4757	0.306480216
4758	0.3064313484
4759	0.3063908017
4760	0.3063478107
4761	0.3063193534
4762	0.3062851688
4763	0.3062393436
4764	0.3062007302
4765	0.3061852859
4766	0.3061585273
4767	0.3060850066
4768	0.3060234386
4769	0.3059792112
4770	0.3059388026
4771	0.3059196481
4772	0.3058829527
4773	0.3058580617
4774	0.3058214542
4775	0.3057820575
4776	0.3057287177
4777	0.3056894091
4778	0.3056523898
4779	0.3055673359
4780	0.3055285975
4781	0.3055083052
4782	0.3054544706
4783	0.3054212745
4784	0.3053957247
4785	0.3053737397
4786	0.305321306
4787	0.3052531852
4788	0.3052166727
4789	0.3051772348
4790	0.3051507446
4791	0.3050917447
4792	0.3050496514
4793	0.3050075358
4794	0.3049566439
4795	0.30491863
4796	0.3048936691
4797	0.3048449586
4798	0.3048179977
4799	0.304775206
4800	0.3047572689
4801	0.3047214492
4802	0.3046788924
4803	0.3046293815
4804	0.3045968099
4805	0.3045566393
4806	0.3044968292
4807	0.3044523848
4808	0.3043945333
4809	0.3043421838
4810	0.3042903511
4811	0.3042486648
4812	0.3041931418
4813	0.304154417
4814	0.3041162602
4815	0.3040824322
4816	0.3040403849
4817	0.3040047008
4818	0.303974241
4819	0.3039205462
4820	0.3038745993
4821	0.3038133706
4822	0.3037754821
4823	0.3037046555
4824	0.3036425051
4825	0.3035860504
4826	0.3035408831
4827	0.3034969124
4828	0.3034677267
4829	0.3034277165
4830	0.3033837728
4831	0.3033535207
4832	0.3032840465
4833	0.303237886
4834	0.3032034276
4835	0.3031727985
4836	0.3031178113
4837	0.3030822417
4838	0.3030424513
4839	0.3030043044
4840	0.3029394368
4841	0.3028897828
4842	0.3028374076
4843	0.302801147
4844	0.3027363308
4845	0.3027069394
4846	0.3026538653
4847	0.3026322413
4848	0.3025848155
4849	0.3025531543
4850	0.3025136296
4851	0.3024883762
4852	0.3024304098
4853	0.3023908399
4854	0.3023669045
4855	0.3023281835
4856	0.3022939051
4857	0.3022415112
4858	0.302185806
4859	0.3021529482
4860	0.3020880116
4861	0.3020577507
4862	0.3020045224
4863	0.3019748627
4864	0.3019219691
4865	0.3018518663
4866	0.3017964352
4867	0.3017420243
4868	0.3017174885
4869	0.3016287837
4870	0.3015755561
4871	0.3015449939
4872	0.3015140959
4873	0.3014730089
4874	0.3014363008
4875	0.3013951883
4876	0.3013559524
4877	0.3013135781
4878	0.3012929745
4879	0.3012630728
4880	0.3011956252
4881	0.3011176947
4882	0.301084717
4883	0.3010383854
4884	0.3009960967
4885	0.3009546407
4886	0.3009182921
4887	0.3008784774
4888	0.3008208232
4889	0.3007838789
4890	0.3007416536
4891	0.3007250132
4892	0.300706635
4893	0.3006623918
4894	0.3005880129
4895	0.3005336768
4896	0.3005012454
4897	0.3004727778
4898	0.3004390412
4899	0.3003863698
4900	0.3003401293
4901	0.3003020041
4902	0.3002735825
4903	0.3002146804
4904	0.30016024
4905	0.3001314252
4906	0.3000916537
4907	0.3000287567
4908	0.2999630523
4909	0.2998925022
4910	0.2998548692
4911	0.299805721
4912	0.2997258708
4913	0.2996822065
4914	0.2996450885
4915	0.2995874037
4916	0.2995300771
4917	0.2994477877
4918	0.2993779168
4919	0.2993505733
4920	0.2992892293
4921	0.2992484641
4922	0.2992068086
4923	0.2991529736
4924	0.2991363401
4925	0.2990814958
4926	0.2990382543
4927	0.2989975819
4928	0.2989210032
4929	0.2988490272
4930	0.2988123453
4931	0.2987878917
4932	0.2987373032
4933	0.2987111022
4934	0.2986499545
4935	0.2985979825
4936	0.2985619687
4937	0.2984901466
4938	0.2984565651
4939	0.298400847
4940	0.2983721928
4941	0.2983055741
4942	0.2982753511
4943	0.2982124973
4944	0.2981635151
4945	0.2981387027
4946	0.2980606969
4947	0.2980246596
4948	0.2980020139
4949	0.2979766759
4950	0.2979452359
4951	0.2978978617
4952	0.2978326854
4953	0.2977856102
4954	0.2977504246
4955	0.29771954
4956	0.2976865963
4957	0.297652441
4958	0.2976008585
4959	0.2975424736
4960	0.2975139571
4961	0.2974580476
4962	0.2974174795
4963	0.2973897214
4964	0.2973493866
4965	0.2973113391
4966	0.2972663615
4967	0.297242981
4968	0.2972012039
4969	0.2971783668
4970	0.2971311711
4971	0.2970861689
4972	0.2970625681
4973	0.29703371
4974	0.2970041929
4975	0.2969744679
4976	0.2969172984
4977	0.2968671003
4978	0.2968367066
4979	0.2967941021
4980	0.2967640937
4981	0.2967203099
4982	0.2966756038
4983	0.2966470184
4984	0.2966181778
4985	0.2965697608
4986	0.2965056434
4987	0.2964669898
4988	0.2964030204
4989	0.2963650966
4990	0.2963295709
4991	0.2962736534
4992	0.2962300724
4993	0.2961940749
4994	0.2961587328
4995	0.2961160266
4996	0.2960784562
4997	0.2960191363
4998	0.2959706786
4999	0.2959230424
