iter	Passed	Remaining
4776	79355	3704
4777	79369	3687
4778	79384	3671
4779	79399	3654
4780	79414	3637
4781	79427	3620
4782	79442	3604
4783	79456	3587
4784	79471	3570
4785	79487	3554
4786	79504	3537
4787	79521	3520
4788	79537	3504
4789	79553	3487
4790	79569	3471
4791	79586	3454
4792	79603	3437
4793	79619	3421
4794	79635	3404
4795	79651	3388
4796	79667	3371
4797	79684	3354
4798	79704	3338
4799	79724	3321
4800	79739	3305
4801	79755	3288
4802	79771	3271
4803	79787	3255
4804	79803	3238
4805	79819	3222
4806	79836	3205
4807	79852	3188
4808	79869	3172
4809	79885	3155
4810	79902	3138
4811	79918	3122
4812	79935	3105
4813	79951	3089
4814	79967	3072
4815	79984	3055
4816	80000	3039
4817	80017	3022
4818	80033	3006
4819	80048	2989
4820	80065	2972
4821	80082	2956
4822	80098	2939
4823	80114	2922
4824	80132	2906
4825	80148	2889
4826	80164	2873
4827	80181	2856
4828	80196	2839
4829	80212	2823
4830	80227	2806
4831	80248	2790
4832	80271	2773
4833	80290	2757
4834	80306	2740
4835	80323	2723
4836	80339	2707
4837	80356	2690
4838	80372	2674
4839	80388	2657
4840	80405	2640
4841	80421	2624
4842	80438	2607
4843	80454	2591
4844	80470	2574
4845	80486	2557
4846	80503	2541
4847	80519	2524
4848	80535	2507
4849	80551	2491
4850	80567	2474
4851	80583	2458
4852	80602	2441
4853	80618	2424
4854	80634	2408
4855	80650	2391
4856	80666	2374
4857	80682	2358
4858	80704	2341
4859	80724	2325
4860	80741	2308
4861	80756	2292
4862	80773	2275
4863	80789	2258
4864	80805	2242
4865	80822	2225
4866	80839	2209
4867	80855	2192
4868	80871	2175
4869	80888	2159
4870	80905	2142
4871	80921	2126
4872	80936	2109
4873	80953	2092
4874	80969	2076
4875	80986	2059
4876	81001	2042
4877	81018	2026
4878	81033	2009
4879	81049	1993
4880	81066	1976
4881	81083	1959
4882	81099	1943
4883	81115	1926
4884	81131	1909
4885	81148	1893
4886	81164	1876
4887	81180	1860
4888	81197	1843
4889	81214	1826
4890	81231	1810
4891	81246	1793
4892	81262	1777
4893	81282	1760
4894	81304	1744
4895	81323	1727
4896	81339	1710
4897	81354	1694
4898	81370	1677
4899	81386	1660
4900	81403	1644
4901	81420	1627
4902	81436	1611
4903	81452	1594
4904	81469	1577
4905	81485	1561
4906	81501	1544
4907	81517	1528
4908	81534	1511
4909	81551	1494
4910	81567	1478
4911	81583	1461
4912	81600	1444
4913	81616	1428
4914	81631	1411
4915	81648	1395
4916	81664	1378
4917	81680	1361
4918	81702	1345
4919	81725	1328
4920	81741	1312
4921	81757	1295
4922	81773	1279
4923	81789	1262
4924	81804	1245
4925	81821	1229
4926	81837	1212
4927	81853	1195
4928	81871	1179
4929	81887	1162
4930	81903	1146
4931	81919	1129
4932	81935	1112
4933	81951	1096
4934	81967	1079
4935	81983	1062
4936	82000	1046
4937	82016	1029
4938	82033	1013
4939	82049	996
4940	82068	979
4941	82085	963
4942	82101	946
4943	82118	930
4944	82135	913
4945	82151	896
4946	82168	880
4947	82184	863
4948	82200	847
4949	82216	830
4950	82231	813
4951	82248	797
4952	82265	780
4953	82281	764
4954	82298	747
4955	82317	730
4956	82339	714
4957	82358	697
4958	82374	681
4959	82391	664
4960	82406	647
4961	82423	631
4962	82438	614
4963	82454	597
4964	82470	581
4965	82486	564
4966	82502	548
4967	82518	531
4968	82535	514
4969	82550	498
4970	82567	481
4971	82583	465
4972	82599	448
4973	82615	431
4974	82631	415
4975	82647	398
4976	82663	382
4977	82679	365
4978	82700	348
4979	82717	332
4980	82737	315
4981	82753	298
4982	82769	282
4983	82786	265
4984	82802	249
4985	82818	232
4986	82835	215
4987	82851	199
4988	82868	182
4989	82884	166
4990	82900	149
4991	82916	132
4992	82933	116
4993	82949	99
4994	82966	83
4995	82982	66
4996	82998	49
4997	83015	33
4998	83032	16
4999	83048	0
